Filename,T,P,HOA,M%,UCV,D,ASA,AVAF,Adsorption
DB0-m2_o8_o15_f0_pcu.sym.44,298.0,0.1,5.346441,1.56,2862.82,0.758714,511.03,0.20152,0.398644
DB0-m3_o13_o17_f0_pcu.sym.122,298.0,0.1,5.955163,2.33,2328.48,0.667121,431.11,0.26974,0.694517
DB0-m29_o92_o143_f0_pts.sym.43,298.0,1.0,5.836077,1.64,3437.95,0.637405,765.3,0.22028,4.857092
DB7-ddmof_21361,338.0,0.26,3.230471,4.35,25515.6,0.253428,3980.66,0.63228,0.220209
DB5-hypotheticalMOF_30861_0_0_2_1_21_4,338.0,3.2,4.408696,3.77,1956.71,0.588474,449.361,0.29814,2.832953
DB0-m3_o1520_o156_f0_fsc.sym.2,313.0,16.0,9.541117,2.0,1917.5,0.858767,380.812,0.09326,13.430109
DB0-m3_o3_o26_f0_pcu.sym.28,338.0,0.26,3.489345,1.49,6179.98,0.33154,1036.75,0.53108,0.237701
DB0-m3_o11_o19_f0_pcu.sym.28,298.0,1.0,4.589373,5.56,1318.68,0.601943,296.787,0.31858,2.173784
DB0-m3_o12_o23_f0_pcu.sym.67,338.0,0.26,6.643831,1.82,1814.91,0.910995,166.731,0.0334,0.834441
DB0-m3_o115_o13_f0_fsc.sym.13,298.0,1.0,6.708823,1.64,3057.24,0.647333,700.637,0.19672,4.669721
DB0-m3_o21_o45_f0_fsc.sym.19,313.0,16.0,7.616511,4.35,1325.05,0.743285,267.253,0.2505,16.17183
DB0-m9_o20_o27_f0_sra.sym.47,338.0,0.26,4.490641,3.45,3224.04,0.710041,532.285,0.30236,0.298713
DB0-m3_o6_o21_f0_pcu.sym.50,313.0,0.4,3.499341,2.33,3401.29,0.391299,771.775,0.38978,0.443682
DB0-m3_o150_o14_f0_fsc.sym.55,313.0,16.0,5.729472,2.63,1199.75,1.03446,96.8971,0.02054,6.216204
DB0-m18_o144_o151_f0_fsc,338.0,3.2,4.392941,2.7,2257.96,0.566499,454.941,0.3112,4.741076
DB0-m3_o12_o25_f0_pcu.sym.91,298.0,0.1,5.257313,2.63,1791.51,0.672368,361.628,0.10582,0.456327
DB0-m29_o82_o1500_f0_pts.sym.26,338.0,0.26,4.440828,2.5,2707.27,0.754368,590.107,0.26388,0.242521
DB0-m3_o10_o23_f0_pcu.sym.17,313.0,0.4,7.121195,3.39,1090.66,1.10702,129.954,0.03702,2.339981
DB0-m3_o16_o44_f0_fsc.sym.12,313.0,16.0,7.756977,3.39,1339.5,0.879202,300.441,0.10944,12.87774
DB0-m29_o88_o1510_f0_pts.sym.47,298.0,0.1,3.713674,2.25,3790.4,0.442626,771.625,0.43262,0.207713
DB0-m2_o1_o14_f0_nbo.sym.101,313.0,16.0,5.545736,4.35,4993.17,0.564788,965.177,0.39046,19.08819
DB0-m29_o81_o151_f0_pts.sym.2,313.0,16.0,4.899879,2.15,3318.03,0.502674,708.373,0.3645,24.451246
DB6-cuf_2155,313.0,0.4,4.667672,1.79,3451.66,0.526312,686.503,0.35744,1.02044
DB0-m29_o84_o108_f0_pts.sym.16,298.0,1.0,6.41156,2.35,2039.49,0.799808,347.166,0.18246,4.697478
DB0-m29_o90_o45_f0_pts.sym.117,298.0,0.1,5.673886,2.22,2529.52,0.756436,559.885,0.19706,0.614978
DB0-m3_o6_o12_f0_pcu.sym.42,298.0,1.0,5.698846,2.5,2661.4,0.538698,579.159,0.26942,3.194395
DB0-m3_o115_o23_f0_fsc.sym.17,338.0,3.2,4.419664,1.79,3866.61,0.598378,815.345,0.33988,3.517249
DB1-Zn2O8-irmof20_A-TED_A_No10,338.0,3.2,3.875512,5.88,3232.68,0.636156,850.826,0.30812,2.874836
DB0-m9_o13_o23_f0_sra.sym.62,338.0,0.26,6.229902,2.94,2697.74,0.798234,444.09,0.13508,0.700894
DB12-XAPCOJ02_clean,338.0,3.2,8.252484,5.56,2748.41,1.1168,382.557,0.12194,6.577919
DB0-m9_o1_o17_f0_sra.sym.52,338.0,0.26,6.47854,3.54,1847.67,1.13476,210.401,0.04794,0.809277
DB7-ddmof_21542,313.0,0.4,4.880251,6.67,10779.6,0.785569,2330.94,0.24628,0.728211
DB0-m2_o2_o9_f0_nbo.sym.17,338.0,3.2,3.953716,2.48,19542.1,0.383276,3565.07,0.48268,2.130438
DB0-m2_o7_o14_f0_nbo.sym.96,313.0,0.4,3.057711,3.3,26759.8,0.255009,3729.31,0.66142,0.328328
DB0-m2_o23_o27_f0_nbo.sym.76,338.0,0.26,2.900014,2.88,38672.4,0.206687,4608.47,0.72154,0.181541
DB0-m3_o23_o79_f0_fsc,313.0,0.4,5.749996,3.12,1395.02,0.822873,236.097,0.20936,2.533791
DB0-m2_o9_o23_f0_pcu.sym.67,338.0,3.2,5.122222,1.89,2506.35,0.632053,479.035,0.22354,4.057328
DB1-Cu2N8-AZO_B-BDC_B_No166,313.0,0.4,4.995645,3.7,1603.03,0.786116,265.369,0.27272,1.261746
DB5-hypotheticalMOF_34123_0_0_2_13_13_14,338.0,3.2,5.472491,2.44,1833.01,0.758962,384.079,0.18332,6.587546
DB0-m3_o520_o21_f0_fsc.sym.23,313.0,16.0,7.103744,3.12,1589.5,0.730533,308.893,0.16622,15.810114
DB0-m2_o11_o25_f0_nbo,338.0,0.26,2.490432,5.45,7653.02,0.307685,1314.12,0.60752,0.124645
DB5-hypotheticalMOF_5073891_0_0_2_23_7_10,313.0,0.4,6.201346,1.25,2790.34,0.689416,532.934,0.19588,3.500924
DB0-m3_o12_o14_f0_pcu.sym.114,338.0,0.26,5.343017,4.26,1221.62,0.769534,265.483,0.14336,0.494779
DB0-m3_o25_o146_f0_fsc.sym.14,338.0,3.2,5.765362,2.44,2572.74,0.562472,583.879,0.29242,5.188287
DB5-hypotheticalMOF_6002625_0_0_3_20_22_8,298.0,1.0,6.565474,2.17,1488.82,1.14723,91.0622,0.01134,3.851376
DB6-cuf_6342,298.0,1.0,4.614249,2.0,3137.13,0.571605,685.034,0.2954,2.912628
DB0-m3_o150_o6_f0_fsc.sym.51,298.0,0.1,5.884927,2.5,1849.9,0.694271,403.6,0.1284,0.794605
DB0-m3_o148_o6_f0_fsc.sym.2,338.0,0.26,5.135704,3.57,1319.8,0.820605,284.328,0.15224,0.70527
DB0-m2_o3_o19_f0_pcu.sym.54,338.0,3.2,4.162881,1.69,4144.88,0.41828,861.286,0.40266,3.151442
DB0-m3_o12_o17_f0_pcu.sym.38,338.0,3.2,6.009047,2.78,1683.28,0.749069,353.683,0.13006,5.47604
DB0-m3_o49_o22_f0_fsc.sym.17,298.0,0.1,7.766899,3.12,850.341,1.42409,55.2623,0.02596,1.230611
DB1-Cu2N8-AZO_B-DPAC_B_No48,298.0,0.1,4.69911,3.03,2427.85,0.732693,375.897,0.38566,0.277557
DB7-ddmof_5622,338.0,0.26,3.174202,2.9,14658.8,0.304528,2124.82,0.62206,0.255974
DB0-m3_o160_o96_f0_fsc.sym.1,298.0,0.1,4.740652,2.15,2868.96,0.575658,564.577,0.33982,0.5048
DB0-m3_o6_o15_f0_nbo.sym.14,338.0,3.2,3.629129,3.16,22826.8,0.29009,3770.04,0.5859,2.89168
DB0-m3_o24_o1530_f0_fsc.sym.36,313.0,0.4,7.38262,3.51,1012.85,1.11683,120.83,0.06764,3.329048
DB0-m3_o1_o22_f0_nbo.sym.5,298.0,1.0,4.057421,4.23,5194.08,0.495338,1001.27,0.43536,2.087063
DB0-m3_o1520_o13_f0_fsc.sym.20,338.0,3.2,6.211796,3.33,1260.62,0.989538,221.363,0.1335,6.563608
DB0-m29_o80_o148_f0_pts.sym.66,298.0,1.0,6.711298,2.41,2123.23,0.775335,345.818,0.18632,5.296676
DB0-m3_o24_o149_f0_fsc.sym.8,298.0,0.1,8.050054,4.26,844.755,1.22381,96.5106,0.04636,1.222042
DB1-MIL47V-ADC_B-fum_B_No238,298.0,0.1,6.241729,8.33,1018.51,1.62962,99.2766,0.03574,0.866799
DB0-m29_o88_o109_f0_pts.sym.87,313.0,0.4,4.331193,2.5,2775.31,0.56499,567.885,0.34404,0.932986
DB0-m2_o6_o20_f0_nbo.sym.181,313.0,16.0,2.671321,4.96,15584.9,0.178701,1854.02,0.74442,11.726331
DB0-m3_o50_o13_f0_fsc.sym.50,298.0,0.1,7.34562,3.7,1018.31,1.08147,131.652,0.05352,2.267804
DB0-m3_o3_o10_f0_pcu.sym.96,338.0,3.2,4.736434,1.69,3128.24,0.649559,510.738,0.25958,3.766587
DB0-m3_o21_o22_f0_pcu.sym.22,313.0,16.0,6.01488,2.7,1972.91,0.571808,441.257,0.23276,19.914779
DB0-m29_o97_o42_f0_pts.sym.10,313.0,0.4,5.473992,2.41,2463.33,0.663524,542.163,0.2615,2.018688
DB0-m29_o90_o102_f0_pts.sym.33,313.0,16.0,5.203911,2.22,2393.11,0.778749,361.862,0.2167,14.821944
DB0-m3_o11_o23_f0_pcu.sym.105,298.0,1.0,4.562502,3.23,1767.04,0.593194,448.455,0.24196,3.971899
DB0-m2_o13_o51_f0_fsc,298.0,0.1,5.782908,3.7,1437.31,0.766555,293.844,0.22078,0.816889
DB6-cuf_6136,298.0,1.0,4.005287,2.08,4376.46,0.425646,789.709,0.48772,1.642478
DB0-m3_o24_o1530_f0_fsc.sym.72,298.0,0.1,7.041438,2.99,1010.97,1.19466,94.4526,0.03924,1.499753
DB0-m29_o81_o1490_f0_pts.sym.6,298.0,1.0,6.156267,2.3,2417.6,0.675395,494.332,0.23582,4.293318
DB0-m29_o84_o44_f0_pts.sym.135,338.0,0.26,6.09753,2.5,2056.26,0.779501,395.192,0.17708,0.971226
DB1-Al2O6-ADC_B-irmof6_B_No53,338.0,0.26,7.78505,4.35,1448.58,1.2386,187.56,0.103,3.087693
DB0-m29_o85_o150_f0_pts.sym.77,338.0,0.26,5.94133,1.67,2364.65,0.7715,400.307,0.09712,0.541189
DB0-m3_o4_o42_f0_fsc,313.0,0.4,6.744911,4.35,875.785,1.06772,129.836,0.0672,3.537344
DB0-m2_o2_o26_f0_pcu.sym.3,313.0,16.0,4.394712,2.38,3595.11,0.377732,659.374,0.4947,24.983066
DB0-m3_o3_o25_f0_nbo.sym.14,298.0,1.0,3.758479,2.83,48293.1,0.162156,4982.4,0.7714,1.655245
DB0-m2_o2_o21_f0_pcu.sym.77,313.0,0.4,3.687033,2.44,2889.18,0.460804,635.913,0.37574,0.569351
DB0-m3_o22_o29_f0_nbo.sym.19,313.0,0.4,4.141558,2.52,25697.0,0.407604,4178.53,0.55692,0.439782
DB0-m2_o14_o24_f0_nbo.sym.31,338.0,3.2,4.179847,4.29,4943.88,0.581842,953.131,0.3935,2.392377
DB0-m29_o82_o45_f0_pts.sym.83,338.0,3.2,3.987047,2.63,2246.34,0.674398,451.183,0.26526,4.396103
DB0-m3_o38_o39_f0_fof.sym.55,298.0,1.0,6.890406,3.61,8008.76,0.799343,1437.9,0.16388,6.759686
DB0-m2_o26_unc,313.0,16.0,2.563333,3.23,26759.6,0.163722,2753.67,0.76294,15.552645
DB1-Cu2N8-ADC_B-irmof6_B_No223,338.0,0.26,5.632551,4.0,2164.56,1.03639,323.274,0.17732,0.601967
DB0-m3_o3_o16_f0_pcu.sym.43,298.0,0.1,4.451241,1.9,4669.87,0.350499,820.659,0.50974,0.242412
DB0-m9_o16_o17_f0_sra.sym.46,313.0,16.0,9.059817,2.04,2688.74,1.05571,107.92,0.01936,4.804016
DB0-m2_o20_o27_f0_pcu.sym.11,298.0,0.1,3.263203,3.57,3624.52,0.342457,711.06,0.53862,0.167316
DB0-m3_o1_o45_f0_fsc.sym.2,313.0,0.4,6.367068,3.57,1027.42,1.00401,170.866,0.077,3.067612
DB6-cuf_1669,298.0,0.1,4.75626,1.82,4130.01,0.442265,821.559,0.4104,0.303573
DB0-m29_o97_o1500_f0_pts.sym.56,338.0,3.2,4.322406,2.04,3442.26,0.509158,708.301,0.3696,4.113434
DB0-m29_o84_o151_f0_pts.sym.28,298.0,1.0,6.151524,2.22,2718.43,0.607419,617.899,0.2631,4.539869
DB0-m2_o5_o9_f0_nbo.sym.28,313.0,16.0,5.839066,4.11,7304.19,0.787657,1320.98,0.18168,12.496594
DB5-hypotheticalMOF_36314_1_0_2_16_2_1,338.0,0.26,5.343366,3.12,1786.15,0.81397,439.442,0.1622,0.753974
DB1-MIL47V-ADC_B-BDC_B_No679,338.0,0.26,6.68667,5.0,1526.03,1.14497,223.034,0.12888,1.202421
DB12-ncomms7350-s2_clean,338.0,0.26,5.2585,8.7,2642.95,1.52435,302.181,0.06744,0.298628
DB0-m29_o81_o149_f0_pts.sym.93,313.0,16.0,5.752814,2.56,2207.33,0.6923,468.303,0.24418,17.773262
DB0-m29_o84_o44_f0_pts.sym.3,298.0,0.1,5.870571,2.5,2059.9,0.719302,403.937,0.20572,1.119494
DB0-m2_o25_o25_f0_nbo.sym.149,313.0,0.4,2.665973,3.53,32225.5,0.215448,4371.74,0.7001,0.343006
DB0-m29_o88_o148_f0_pts.sym.26,298.0,0.1,5.505815,2.44,2130.83,0.733532,448.537,0.18926,0.593617
DB0-m2_o9_o14_f0_nbo.sym.110,313.0,0.4,5.13878,2.79,5026.33,0.738064,873.157,0.19648,1.189161
DB0-m3_o2_o4_f0_nbo.sym.40,298.0,1.0,4.495443,2.86,20202.0,0.367905,3553.75,0.51992,2.191777
DB1-Cu2O8-irmof14_A-irmof16_A_No220,313.0,16.0,3.668088,2.94,17024.4,0.379534,3385.46,0.5338,18.184224
DB0-m3_o160_o1500_f0_fsc.sym.53,313.0,0.4,5.376709,2.74,1683.9,0.813391,280.894,0.1679,1.992902
DB0-m2_o19_o32_xbe,338.0,3.2,3.480519,2.08,13688.9,0.232407,2143.64,0.63724,2.384686
DB0-m29_o81_o90_f0_pts.sym.34,338.0,3.2,4.720594,2.47,2753.21,0.57918,519.2,0.3315,3.81131
DB0-m2_o7_o25_f0_pcu.sym.1,338.0,0.26,2.837621,2.63,4560.43,0.29484,814.482,0.57678,0.207134
DB6-cuf_9816,338.0,3.2,4.944329,2.94,1954.5,0.686105,430.356,0.22696,4.05066
DB5-hypotheticalMOF_5004910_1_1_0_18_13_5,313.0,16.0,7.597226,5.63,3683.12,0.848566,678.621,0.08836,13.864499
DB0-m3_o6_o143_f0_fsc.sym.10,298.0,1.0,4.75182,3.23,1502.48,0.828066,227.31,0.26208,4.363817
DB1-Cu2N8-ADC_B-DPAC_B_No1003,298.0,1.0,5.024871,2.44,4886.51,0.592514,737.269,0.39018,3.05243
DB0-m2_o8_o14_f0_pcu.sym.78,338.0,3.2,3.513311,2.27,2848.69,0.524517,573.907,0.34286,3.232707
DB0-m29_o96_o1470_f0_pts.sym.16,313.0,16.0,5.70217,1.64,3762.45,0.542279,847.2,0.31116,25.796179
DB0-m9_o21_o26_f0_sra.sym.36,298.0,0.1,4.818968,4.0,3237.18,0.628122,563.565,0.30304,0.224774
DB0-m2_o18_o28_f0_pcu.sym.14,298.0,1.0,4.534471,1.69,4450.75,0.462658,918.624,0.41016,3.064227
DB0-m2_o7_o14_f0_nbo.sym.139,298.0,1.0,3.272716,3.16,26776.4,0.264284,3895.01,0.64812,1.395532
DB0-m29_o90_o84_f0_pts.sym.52,313.0,16.0,7.844326,2.33,2128.28,0.778932,348.555,0.1726,14.38734
DB0-m3_o1530_o14_f0_fsc.sym.33,338.0,3.2,8.864334,3.45,1025.05,1.15219,125.666,0.06022,4.760515
DB0-m3_o25_o51_f0_fsc.sym.64,313.0,16.0,7.316899,3.23,1595.62,0.759066,290.34,0.192,16.120436
DB0-m3_o1520_o6_f0_fsc.sym.17,298.0,1.0,6.703978,3.03,1580.81,0.877377,320.748,0.10614,5.062662
DB0-m2_o11_o13_f0_pcu.sym.33,313.0,0.4,4.431205,3.64,1363.44,0.742305,246.603,0.19358,0.832984
DB7-ddmof_22337,313.0,0.4,4.513671,2.72,19881.0,0.307186,3452.19,0.5771,0.700837
DB0-m3_o19_o25_f0_nbo.sym.58,298.0,0.1,3.339864,5.36,18194.9,0.332378,3211.39,0.59462,0.107206
DB5-hypotheticalMOF_1001220_0_0_3_10_21_4,313.0,16.0,7.080005,4.88,1139.54,0.778338,257.0,0.10898,15.061132
DB0-m3_o8_o15_f0_pcu.sym.32,298.0,0.1,5.250907,2.04,2987.76,0.551097,626.774,0.29986,0.350658
DB0-m29_o93_o1510_f0_pts.sym.55,338.0,3.2,3.551169,2.17,3724.77,0.440193,788.083,0.41066,2.977042
DB0-m3_o7_o15_f0_pcu.sym.71,338.0,3.2,4.182659,2.08,3232.0,0.519721,687.331,0.33626,3.920285
DB1-Zn2O8-AZO_A-DPAC_A_No295,338.0,3.2,5.006337,2.56,6132.51,0.48704,1027.09,0.39778,2.933583
DB0-m3_o8_o9_f0_pcu.sym.82,298.0,1.0,5.903438,1.47,2994.69,0.700867,608.174,0.14136,3.718616
DB0-m3_o18_o22_f0_pcu.sym.91,313.0,0.4,5.282656,2.0,2495.64,0.676378,497.486,0.2232,1.08175
DB0-m3_o17_o25_f0_nbo.sym.153,298.0,1.0,4.423608,1.75,29091.5,0.320479,4513.83,0.54728,2.377255
DB0-m2_o25_o29_f0_pcu.sym.108,338.0,0.26,4.194355,1.52,6379.06,0.386336,1192.59,0.49,0.328651
DB0-m3_o6_o23_f0_nbo.sym.113,338.0,3.2,2.889861,2.91,16685.8,0.234464,2249.92,0.67058,2.316656
DB0-m3_o6_o22_f0_nbo.sym.122,298.0,1.0,4.194333,2.86,22448.0,0.364398,3775.27,0.5215,1.964203
DB0-m3_o150_o158_f0_fsc.sym.65,338.0,3.2,7.832856,1.82,1746.85,1.12505,168.01,0.07206,3.158532
DB0-m3_o3_o4_f0_pcu.sym.72,338.0,0.26,4.476907,2.08,3909.56,0.408478,700.067,0.4582,0.245237
DB0-m2_o19_o29_f0_nbo.sym.60,298.0,1.0,3.395302,3.16,30432.0,0.281862,5093.94,0.61666,1.25068
DB0-m29_o80_o490_f0_pts.sym.8,313.0,16.0,7.814823,2.44,2293.66,0.750903,505.09,0.19446,16.750755
DB6-cuf_8784,313.0,0.4,3.469926,2.38,3935.63,0.424319,858.455,0.44052,0.359189
DB0-m3_o2_o22_f0_nbo.sym.130,298.0,0.1,4.135262,3.53,19857.9,0.325399,3031.67,0.59142,0.214694
DB0-m2_o14_o14_f0_nbo.sym.17,313.0,16.0,5.291483,4.35,5069.26,0.557626,902.091,0.40234,20.614228
DB0-m9_o22_o152_f0_sra,338.0,0.26,5.289526,3.51,1055.61,0.936452,148.002,0.13838,0.553278
DB0-m2_o14_o19_f0_nbo.sym.79,338.0,3.2,3.734145,3.7,11064.5,0.520629,2159.86,0.37664,2.591327
DB7-ddmof_1669,298.0,0.1,5.967759,6.25,11202.3,0.84596,2224.26,0.1717,0.525951
DB0-m3_o146_o20_f0_fsc.sym.6,313.0,16.0,6.199129,2.94,2335.23,0.835299,513.675,0.17616,12.83763
DB7-ddmof_21191,298.0,0.1,5.775005,2.4,25826.7,0.407897,3971.27,0.54424,0.398848
DB6-cuf_10337,313.0,16.0,4.623083,2.5,3353.58,0.49103,662.635,0.43384,21.139211
DB0-m2_o16_o18_f0_pcu.sym.37,298.0,1.0,5.865579,2.0,1984.56,0.830001,279.97,0.06448,4.918054
DB0-m29_o83_o45_f0_pts.sym.102,313.0,0.4,5.238913,2.17,2555.8,0.638266,580.123,0.22762,1.355726
DB7-ddmof_16397,313.0,16.0,3.916087,1.21,11734.9,0.407902,1879.47,0.46832,18.627946
DB0-m3_o3_o28_f0_pcu,338.0,3.2,3.477056,1.69,17262.4,0.227747,2384.77,0.67172,2.832273
DB0-m3_o11_o22_f0_pcu.sym.103,313.0,16.0,7.329985,3.17,1187.97,0.850209,206.444,0.09434,10.86548
DB0-m3_o160_o43_f0_fsc.sym.18,298.0,0.1,5.20923,3.08,1728.31,0.729515,360.111,0.23126,0.588083
DB0-m29_o89_o430_f0_pts.sym.55,298.0,0.1,5.208532,2.33,2723.48,0.59472,549.518,0.28372,0.572601
DB0-m2_o14_o15_f0_nbo.sym.78,313.0,16.0,6.46821,3.9,5003.95,0.61769,1016.99,0.3356,20.456826
DB0-m18_o19_o140_f0_fsc,298.0,1.0,5.872725,3.03,1858.58,0.641704,463.642,0.19712,3.223505
DB0-m3_o21_o24_f0_pcu.sym.38,313.0,16.0,7.380149,2.04,1984.28,0.831396,255.382,0.08574,10.567034
DB6-cuf_10535,298.0,1.0,3.520417,3.03,2978.85,0.453521,620.946,0.40062,1.662139
DB0-m3_o3_o11_f0_pcu.sym.96,338.0,0.26,3.359969,2.38,3961.36,0.364477,758.186,0.49648,0.257538
DB0-m2_o11_o17_f0_pcu.sym.68,298.0,0.1,4.539021,3.23,1584.82,0.685857,305.758,0.24138,0.294332
DB0-m3_o24_o43_f0_fsc.sym.43,338.0,0.26,5.51303,3.57,1182.98,1.25071,200.376,0.11262,0.545693
DB6-cuf_1782,313.0,16.0,6.064706,1.82,2709.53,0.665522,573.586,0.21634,16.880633
DB0-m29_o91_o147_f0_pts.sym.30,298.0,0.1,5.909801,2.13,2684.51,0.717093,562.236,0.2207,0.704625
DB0-m3_o21_o24_f0_pcu.sym.24,298.0,1.0,5.12575,2.33,1968.01,0.696465,343.216,0.14648,2.863172
DB0-m2_o6_o27_f0_nbo.sym.32,313.0,16.0,3.217322,2.04,39243.4,0.255867,7217.09,0.59804,17.437829
DB0-m3_o1_o4_f0_nbo.sym.171,313.0,0.4,4.767375,4.48,5214.54,0.519472,1024.89,0.4052,0.794542
DB0-m2_o5_o17_f0_nbo.sym.8,298.0,0.1,3.670489,4.62,10023.1,0.54544,2411.67,0.34836,0.14835
DB0-m29_o81_o147_f0_pts.sym.93,298.0,0.1,5.619574,2.13,2171.87,0.821643,404.221,0.16712,0.572379
DB0-m29_o92_o46_f0_pts.sym.74,313.0,0.4,5.700363,2.06,2639.11,0.724486,594.0,0.17758,2.341621
DB0-m3_o8_o20_f0_pcu.sym.39,313.0,16.0,3.888421,2.7,3936.35,0.349023,715.029,0.5333,19.941808
DB5-hypotheticalMOF_1002096_0_0_3_0_1_7,313.0,0.4,8.689655,6.78,819.086,1.55714,38.4141,0.01372,2.634888
DB0-m3_o540_o14_f0_fsc.sym.3,298.0,0.1,7.513351,2.08,1840.85,0.948582,282.334,0.1069,1.709739
DB0-m5_o6_o20_f0_bcu.sym.15,338.0,0.26,4.877067,3.57,3591.36,0.701157,766.385,0.22852,0.308203
DB0-m29_o99_o53_f0_pts.sym.63,338.0,3.2,4.877474,2.04,3432.77,0.562524,763.659,0.29996,4.563113
DB1-Zn4O13-irmof14_A-irmof8_A_No207,298.0,1.0,3.718559,5.06,15630.6,0.514206,3205.69,0.45154,1.044138
DB5-hypotheticalMOF_1361_0_0_0_21_9_10,298.0,1.0,4.017772,4.94,2965.51,0.520848,689.554,0.37922,1.627969
DB0-m29_o88_o1500_f0_pts.sym.126,298.0,0.1,4.226645,2.38,3016.89,0.524163,674.954,0.33836,0.261441
DB0-m2_o3_o28_f0_pcu.sym.14,298.0,0.1,4.386712,0.93,8075.34,0.369486,1303.99,0.50232,0.189575
DB0-m3_o156_o150_f0_fsc.sym.79,298.0,1.0,5.94395,2.38,2249.99,1.0429,461.943,0.125,2.385429
DB12-REXCUU_clean,313.0,16.0,3.807517,3.7,7718.49,1.36162,1202.54,0.1275,6.532648
DB1-Zn2O8N2-ADC_A-fum_A_No122,298.0,0.1,4.637398,3.03,2636.19,0.566901,554.952,0.37506,0.312002
DB0-m29_o91_o1510_f0_pts.sym.15,298.0,0.1,4.800659,1.67,4414.48,0.477201,931.219,0.37516,0.350714
DB0-m3_o147_o13_f0_fsc.sym.12,313.0,0.4,7.17273,3.57,1055.75,1.25358,157.875,0.10714,3.761304
DB6-cuf_8297,338.0,0.26,4.356982,2.13,3357.43,0.467802,666.752,0.41576,0.275497
DB0-m2_o16_atn,313.0,0.4,3.768249,3.45,27943.2,0.311658,4149.47,0.60886,0.555118
DB0-m29_o88_o42_f0_pts.sym.69,313.0,0.4,4.979532,2.63,2134.51,0.687901,450.837,0.24816,1.27925
DB1-Cu2N8-ADC_B-irmof7_B_No213,313.0,0.4,7.904123,3.03,2078.84,1.13055,187.439,0.04074,3.27226
DB5-hypotheticalMOF_5034555_2_1_1_12_24_5,313.0,0.4,6.290141,2.94,3191.08,0.795453,515.835,0.0616,2.304274
DB0-m3_o16_o520_f0_fsc.sym.53,313.0,16.0,7.576128,2.78,1464.57,0.916533,194.85,0.07082,10.772012
DB1-Cu2O8-mof177-TDPAT_No237,338.0,3.2,3.076914,2.94,31035.4,0.325909,4541.47,0.62072,1.899099
DB0-m3_o1480_o158_f0_fsc.sym.37,298.0,0.1,7.504601,2.99,1215.05,1.06364,136.417,0.02856,2.351031
DB0-m3_o146_o13_f0_fsc.sym.75,338.0,0.26,5.362414,1.89,2077.91,0.779721,314.88,0.15622,0.594687
DB0-m2_o3_o25_f0_pcu.sym.27,313.0,16.0,4.413926,1.92,5511.25,0.3567,986.533,0.53322,20.077477
DB5-hypotheticalMOF_5047929_3_1_1_19_12_1,313.0,0.4,6.063658,3.7,2808.08,0.949853,376.191,0.05,1.987472
DB0-m2_o40_o40_f0_fof.sym.12,313.0,0.4,6.547588,3.57,3818.79,0.930777,643.462,0.1542,3.714487
DB6-cuf_6618,298.0,0.1,4.956104,3.45,1437.18,0.928349,242.095,0.2015,0.410138
DB0-m3_o49_o155_f0_fsc.sym.11,298.0,0.1,8.039038,2.33,1634.54,1.0255,275.895,0.1186,2.474191
DB12-YIXZEM_clean,338.0,0.26,5.932166,4.35,2717.35,1.55257,232.583,0.08664,0.456138
DB0-m3_o14_o25_f0_nbo.sym.81,313.0,0.4,4.385764,4.05,7625.17,0.388389,1361.51,0.52564,0.79731
DB1-Cu2N8-ADC_B-DPAC_B_No179,338.0,0.26,4.446049,3.03,4886.51,0.72536,738.53,0.3815,0.280869
DB0-m9_o4_o11_f0_sra.sym.47,298.0,1.0,7.533538,4.26,1508.04,1.20506,176.385,0.0486,2.834129
DB1-Cu2O8N2-irmof10_A-irmof8_A_No539,298.0,0.1,5.048065,2.41,4853.59,0.59033,1027.98,0.30982,0.519495
DB0-m3_o9_o24_f0_nbo.sym.49,338.0,0.26,6.356634,2.45,5199.67,0.777446,800.651,0.16734,0.955742
DB7-ddmof_22914,313.0,0.4,2.425953,2.17,84967.2,0.116036,6943.23,0.81814,0.45503
DB0-m3_o6_o21_f0_pcu.sym.101,298.0,1.0,4.340583,3.45,3401.5,0.338418,725.354,0.50572,2.064263
DB0-m2_o4_o27_f0_nbo.sym.20,298.0,0.1,3.529414,3.12,18100.6,0.375532,3223.16,0.52334,0.123585
DB0-m1_o28_wky,298.0,1.0,3.29869,2.58,57154.7,0.208114,6201.36,0.72548,2.011213
DB0-m3_o153_o14_f0_fsc.sym.41,298.0,1.0,7.944302,3.23,1038.98,1.27415,106.823,0.0398,3.179764
DB0-m29_o84_o148_f0_pts.sym.1,338.0,3.2,7.1425,2.99,1723.42,0.80663,344.682,0.18034,7.095107
DB0-m29_o84_o1500_f0_pts.sym.118,338.0,3.2,5.369141,2.41,2373.98,0.667524,507.668,0.23486,5.028662
DB0-m3_o4_o8_f0_pcu.sym.103,298.0,0.1,5.519864,2.82,1847.83,0.676088,350.21,0.24564,0.657332
DB7-ddmof_2093,298.0,0.1,3.204309,4.08,15667.1,0.240289,2478.22,0.64202,0.15421
DB0-m29_o90_o82_f0_pts.sym.82,313.0,16.0,7.279756,2.17,2462.26,0.674667,498.309,0.22052,18.294205
DB0-m3_o1_o29_f0_nbo.sym.27,298.0,1.0,5.087445,2.52,26401.8,0.332363,4314.11,0.57474,2.376406
DB0-m3_o93_o22_f0_fsc.sym.11,298.0,0.1,7.588497,3.28,755.387,1.40961,39.8339,0.01524,0.570527
